ORDERNUMBER;ORDERITEM;PRODUCTID;PRODUCTDESCR;SALESQUANTITY
100003.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100003.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100003.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100003.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100003.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
100003.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100003.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;7.0
100003.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
100003.0;110.0;DXRD2000  ;Moto 450                                          ;2.0
100003.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100004.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100004.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100004.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100004.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100004.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100004.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100004.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100004.0;80.0;DXRD2000  ;Moto 450                                          ;1.0
100004.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100005.0;10.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100005.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100005.0;30.0;DXRD1000  ;Moto 300                                          ;1.0
100006.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100006.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100006.0;30.0;DXRD1000  ;Moto 300                                          ;3.0
100006.0;40.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100007.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100007.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100007.0;30.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100007.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100007.0;50.0;DXRD1000  ;Moto 300                                          ;2.0
100007.0;60.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100008.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100008.0;20.0;DXRD1000  ;Moto 300                                          ;1.0
100008.0;30.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100009.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100009.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100009.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100009.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100009.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100009.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100009.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100009.0;80.0;DXRD1000  ;Moto 300                                          ;2.0
100010.0;10.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100010.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100010.0;30.0;DXRD1000  ;Moto 300                                          ;4.0
100012.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100012.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100012.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100012.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100012.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100012.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100012.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100012.0;80.0;DXRD1000  ;Moto 300                                          ;2.0
100012.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100013.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100013.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100013.0;30.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100013.0;40.0;DXRD1000  ;Moto 300                                          ;1.0
100014.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100014.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100014.0;30.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100014.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100014.0;50.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100015.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100015.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100015.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100015.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100015.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100015.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100015.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100015.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100015.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100015.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
100015.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100015.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100016.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100016.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100016.0;30.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100016.0;40.0;DXRD1000  ;Moto 300                                          ;1.0
100016.0;50.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100017.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100017.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100017.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100017.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100017.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100017.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100017.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100017.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100017.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100017.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100017.0;110.0;DXRD1000  ;Moto 300                                          ;4.0
100017.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100018.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100018.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100018.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100018.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100018.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100018.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100018.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100018.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100018.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100018.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
100018.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100018.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100019.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100019.0;20.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100019.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100019.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100019.0;50.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100019.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100019.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100019.0;80.0;DXRD1000  ;Moto 300                                          ;4.0
100019.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100020.0;10.0;DXRD1000  ;Moto 300                                          ;1.0
100021.0;10.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100021.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100021.0;30.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100021.0;40.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100022.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100022.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100022.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100022.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100022.0;50.0;DXRD1000  ;Moto 300                                          ;2.0
100022.0;60.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100023.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100023.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100023.0;30.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100024.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100024.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100024.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100024.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100024.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100024.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100024.0;70.0;DXRD1000  ;Moto 300                                          ;4.0
100024.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100025.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100025.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100025.0;30.0;DXRD1000  ;Moto 300                                          ;3.0
100025.0;40.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100026.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100026.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100026.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100026.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100026.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100026.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100026.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100026.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100026.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100026.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
100026.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100026.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100026.0;130.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100027.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100027.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;5.0
100027.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
100027.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
100027.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100027.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100027.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100027.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100027.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100027.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100027.0;110.0;DXRD1000  ;Moto 300                                          ;2.0
100027.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100027.0;130.0;PRRD3000  ;Professional Road Bike (women)                    ;2.0
100028.0;10.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100030.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100030.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100030.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100030.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100030.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100030.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
100030.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100030.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100030.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100030.0;100.0;DXRD1000  ;Moto 300                                          ;3.0
100030.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100030.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100030.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100032.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100032.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100032.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
